AgentID,LatentFactor_1,LatentFactor_2,LatentFactor_3,LatentFactor_4,LatentFactor_5,LatentFactor_6,LatentFactor_7,LatentFactor_8
193,0.2295520720095571,0.23521606782697868,0.09403480843770859,0.1296973102594032,0.08920443431624688,0.3135542554743929,0.33556926431584067,5e-324
194,0.35653707435272336,0.1877622770545385,0.18936621178330912,0.19521659167396097,0.01784883163322932,0.14839303638686083,0.0008357411708502508,0.0
195,0.26325232487654643,0.20674820276786898,0.16757077585618688,0.09505980990946175,0.3023418725862334,0.19363387755958728,0.3965517448034465,0.10919671419598023
196,0.2483111167877676,0.21298699175535996,0.23062705196884525,0.04329398180759755,0.0,0.5020349742963134,1.1259543127295628e-14,0.0
197,0.2191505252964247,0.2774030997163057,0.2311811262744747,0.17127971150610208,0.0,0.3789596748448286,6.864913997648588e-49,0.0
198,0.13273874142203929,0.29062235975318684,0.19661404776577848,0.3493858566140638,0.0,0.40771272962010546,1.252747868293007e-14,0.0
199,0.23261247804455934,0.22249215074083667,0.3560952619231443,0.1543325714370189,0.0,0.2796562668804952,0.05279884383223596,1e-323
200,0.28577319852408534,0.361692586404598,1.5901145695161233e-05,0.26432021032012204,0.2484157658770737,0.2763427872195941,0.08726333492981465,7.877005577495231e-147
201,0.11426935013238032,0.20547376223157085,0.21870352137799112,0.2799175273395216,0.23790420385056096,0.024538701970111758,0.5226546266046102,0.07871278298206323
202,0.21893884322192914,0.3391401208919821,0.46005721013639306,0.08549277417175415,0.0,0.12351191355390759,1e-323,0.06803073038988006
203,0.1285865339776919,0.21439497217370956,0.08902664990492076,0.28897832177804017,0.3397055452654224,0.27668337589597913,0.3884181754710888,5e-324
204,0.041808851100117214,0.2252364929127234,0.1373560495533506,0.13791164457803237,0.2904612721198682,0.3083924453764473,0.5406562988148712,0.11664079045151303
205,0.11565746455350923,0.10742995732729667,0.17431427927040252,0.10474856380986208,0.33884896399153425,0.3929118267380925,0.4868348324652234,0.004553988209149483
206,0.02838264747114093,0.33698488379977776,0.27610630717607776,0.10568240721743807,0.01602984986884341,0.27556300965327646,0.21928745283767884,0.3278173604438567
207,0.04374208203002924,0.3884748460436593,0.11422010997248726,1.9038996546758748e-21,0.32468913469297783,0.2400295078827143,0.5217197888105847,0.2011307264838057
208,1.2688928705705554e-73,0.3790066316662419,0.28478361825895887,0.21982863961328789,0.1717079874261758,0.19664010142335805,0.4070933721072988,0.21271598874425462
209,0.2155657922101844,0.1348625267654989,0.19273975404220595,0.18404956615558873,0.3615762254764703,0.2900368370526725,0.4925223227455317,0.04508614775598582
210,0.25939473900117477,0.23464775614219832,0.058529684432894614,0.2590042443046789,0.04311089476626415,0.3951076476522666,0.10543464462276735,0.02055975826817539
211,0.20055435220733625,2.2483209982815196e-64,0.28744801477711285,0.2652088285987176,0.029237190987347308,0.3233244812166316,0.24208252651171552,0.0
212,0.2630764953626985,0.22981029137118208,0.14331150167885126,0.04327762126452863,0.33959412335183825,0.1501152148804336,0.5084810203752714,0.08914415703009992
213,0.07881314591370885,6.808863912424021e-18,0.34930056461057535,0.030492793660916683,0.305292103212527,0.4367244360866879,0.4977583686049667,0.24217635113862648
214,0.13804797612880743,0.23113177671180682,0.1976147092082311,0.11988871324821213,0.0,0.6192275546024651,0.003234814470040816,0.21288795834035087
215,0.20886225464691507,0.22694138414424375,0.10642685563512944,0.14051094519568427,0.26127410985819904,0.3677167540850493,5e-324,0.3473108351293876
216,0.18886775247135015,0.13590779981945525,0.20367337679479314,0.15274609804583716,0.112161427088148,0.5973794986741867,0.0,0.3729818762867944
217,0.2241017115658315,0.14957662247067965,0.12964939351791852,0.25926234266401005,5e-324,0.4247474562800836,0.030663746872212985,0.029024586900463053
218,0.16675243743383206,0.08115918880178642,0.06700172934680228,0.20450908762370765,0.4067162418882263,0.31231984979268945,0.5198978435464182,0.09532428192512937
219,0.20662099226239292,0.19919355265445954,0.1886910633692497,0.2815920752528736,0.0,0.26717099228013574,4.1922683435120356e-266,0.034764517550320305
220,0.13068574381251644,0.2589023759709003,0.31072350915262564,0.12484792997747877,0.0,0.4270193847602254,0.0057003727678988205,0.16120353460119385
221,0.09625133774847157,0.2681634467557043,0.23868299744712734,0.3163000763498348,0.0,0.3827295080441862,0.0,0.2681332647400565
222,0.10301174684174365,0.3038720143120306,0.13894967077859877,0.1728954884396466,0.3389635709498795,0.24145237981264436,0.5336175477611057,0.11665119384859994
223,0.22894892801989988,0.0356242727234255,0.27243930771007185,0.049878443086142754,0.11302979884423732,0.48056774247554457,0.10368144601894481,0.14940665818452825
224,0.2010065432065507,0.28622593206863334,0.1954725242401141,0.2677122210907981,0.4063291904275173,0.05042355065373475,0.4686840053492621,0.05416613414901265
225,0.03670761932083145,0.2970517248939532,0.17075980366867582,0.14541908323657884,0.08101402125448473,0.5220212846351012,0.23059086891834452,0.26656263348560305
226,0.13522770738522255,0.11405853236096479,0.08371459829753825,0.12124234442381157,0.12144557242986799,0.6244043378369859,0.381329387327973,0.16809026542619773
227,0.0022087509701042723,0.24385081483445148,0.3174870126308303,0.2744510276003216,5e-324,0.4075765025077202,0.021352711457793414,0.14786527516244002
228,0.16316650096562402,0.07200549862606657,0.15357597058099517,0.24281636370129517,0.2797865843298652,0.22510410471802883,0.5556179620243566,0.17285086647556336
229,0.1397117685821147,0.14241765170446585,0.2713325807923134,4.9234046201930994e-64,0.19768578359860647,0.3349773540679597,0.46220330625261824,0.20391152423082118
230,0.16215587579195365,0.17280767094860533,0.3067683665515375,0.27184311668513933,0.0,0.33986283660839905,0.007964064324399086,0.10096059515905592
231,0.1679736122444745,0.0035486622143600273,0.22172934849397968,0.31128853032503107,0.18275057355182422,0.26662931498028825,0.3818841898524087,0.14952156764853758
232,0.17233900210443828,0.112461430826892,0.1355192903704876,0.3064152359983797,0.1760590442939972,0.34070055274902467,0.3404550076011187,0.15503422995264923
233,0.24636311343241363,0.329141737222724,0.15393030314266218,0.29917554396823975,0.35173516541200234,5.91348648332369e-10,0.36918398990834633,0.1330837148176433
234,0.22555001883874948,0.1908359375781678,0.24769036501718317,0.14767165531501195,0.11219666489322638,0.31485613718960753,0.06296714155509278,0.020201421533886283
235,0.1139689226322018,0.41370392855537175,0.08110248060069422,0.13645079906526603,0.1163100004392134,0.3868389256229425,0.10532149252077401,0.29836671532756126
236,0.025477689834551006,0.08269369769911579,0.21421817603620175,0.2813070342618137,5e-324,0.5703285171433726,5e-324,0.16883628744833043
237,0.17679014570980825,0.25049108250754637,0.10627204381004234,0.03562439167992054,0.41207823097779184,0.2868986682357914,0.5267249017783142,0.13857400243920925
238,0.2588784208742426,0.2531973801829276,0.32872475581348487,0.2217073450401262,0.04212101840548825,0.15001403542553685,0.06978530048739186,0.0
239,0.16124084958565296,0.14223174632576646,0.340501846395197,0.15765116708941987,0.0,0.4677851824225801,0.0004101248400253702,0.03335212688645778
240,0.24022254866841578,0.1389472861543068,0.09265724436941954,0.39908957662233235,0.08470160857045479,0.12750874739376672,0.2785986780979691,0.0030453213162243706
241,0.34734773831263543,0.216661525260577,0.07078636906692903,0.296692635002742,0.0,1.4913286438205558e-10,0.30010931396476564,5e-324
242,0.23526612750290116,0.04983366698449373,0.28158481924739337,0.09379043908884464,0.2853829713468536,0.2177389977620896,0.44916568002885243,0.09110010195174482
243,0.27591553082845477,0.13630309286433429,0.255506295335539,0.20846767396444138,0.0,0.38657470396528476,5.204360247130144e-105,0.0681535509757376
244,0.15393179682402786,0.3033472413078407,0.2682371831077364,0.23553761413207133,0.0,0.2088080959811477,2.624945705872042e-113,0.0681535509757376
245,0.2614217873507541,0.2761234973649977,0.19970527575344718,0.12466656258541044,0.11586279222603482,0.40432722305895125,0.10653233715787164,0.008054508540715388
246,0.15939714757912712,0.148182862087818,0.29815649999243926,0.2049655835878148,0.1345182481315476,0.1977037438469363,0.4313505859879239,0.10037019717395866
247,0.2642596502073088,0.35292259991433944,0.1729081471087263,0.3022701770932895,2.2403112826420858e-191,5.461708549903842e-32,0.23573121246330095,0.021385003729137885
248,0.14702601462204484,0.3177247906341336,0.31729033694200004,0.3359471563795245,0.06959920297715352,5.607654585625061e-21,0.0951151950646033,0.034341075504718356
249,0.26322780232817794,0.25473236517875486,0.3067628906357688,0.278782081022241,0.0,0.008200512718397685,0.08407149808721243,0.08736998569807367
250,0.15930295183019197,0.29719100759118355,0.11662963624233616,0.22998411677113395,0.00014219832200658596,0.3679475372216282,0.12005924811217775,0.26076493960619546
251,0.11434317737962106,0.16769540592587767,0.010287788611954075,0.3197040370935079,0.346390292799228,0.32335863505650897,0.5067632889116569,0.21201255120030527
252,0.24911293771660556,0.15568763212086908,0.12922593247919267,0.14403703702041423,0.19919525476757374,0.4794392087001516,5.3455659977744694e-244,0.3630191607382754
253,0.10909253971372736,0.19463308634080603,0.17913208114003074,0.04594072758062347,0.2738982977476349,0.38212489096563573,0.5547231724212539,0.192065449491689
254,0.23026464482757253,0.2341198508526844,0.14734872290052098,0.3410898083018899,0.017848831633228198,0.33354364516634855,0.0008357411708544817,0.0
255,0.22539179601614134,0.0695025835753075,0.22168285338732532,0.49158575986315733,5e-324,0.09416968798376732,0.12244412513961161,0.0
256,0.1723284773971654,0.19908420487964007,0.26059868166470523,0.21740128156762803,0.22096574121813992,0.06948584113693156,0.5017039514698536,0.06286941309946906
257,0.28177840931240905,0.3992499651399842,0.12537265140049886,0.01638183520272138,0.2729069183032385,1.5785691440030389e-28,0.46335681033618115,0.1660458611701468
258,0.22019709809291999,0.1831272101452268,0.1320051451440268,0.09359217189501244,0.4458575309621656,0.18047887454522066,0.5258896840818942,0.11391805460283673
259,0.04574639131473292,1.7064678314769643e-19,0.357647527899132,0.32672994377928644,0.11813356686035506,0.2821406529441867,0.22063633918640171,0.0
260,0.19534547714917214,0.31498189603234444,0.26742206901773535,0.30634728615718954,0.0,0.18134661867703442,9.375514043838757e-15,0.0
261,0.1960104022691854,0.07687486749117253,0.10865403423003471,0.06252525909104899,0.3738924661866238,0.5106900542678955,0.35332035073719176,0.1269053054291599
262,0.21326002087235382,0.336164683648781,0.27805300329564164,0.06284096767295863,0.013112109385010924,0.3419312451459074,0.0564285914042658,0.06396119899263064
263,0.204636147281083,0.33417664516841095,0.29418965904636163,0.20690174642032425,0.0,0.21403487570226906,1.048061124628152e-27,0.0
264,0.34134557524071074,0.1719417189952328,0.22274872666453932,0.3871862555154722,0.0,0.15834801499979276,1.2996294469826206e-58,0.0
265,0.20616215480662028,0.26390985913676934,0.1946796061510985,0.12666774977925085,0.2854821113458926,0.09745976918600534,0.5039204394133349,0.09873248638825975
266,0.1222970844045914,0.17746656644998693,0.15568635565230793,0.3455221116213296,0.0,0.41287854065718005,0.09827023109296033,5e-324
267,0.2641964554475623,0.3044472570507168,0.10660115250087013,0.31324479995542576,0.0,0.3112965464571996,1.2087177714301893e-14,0.0
268,0.15724435712425444,0.21235368117232634,0.1656815153786309,0.2755920365285303,0.0,0.21904931906791383,0.05529576542868593,0.2620342686154622
269,0.3333782211793057,0.1035420785280271,0.18639379554950924,0.36512067506238943,0.0,0.14820856206167957,0.020710589954381606,0.0
270,0.13813778481485098,0.28432340530609823,0.05921397061808309,0.21436771194996052,0.11083345686568612,0.3951559196436463,0.463485117246525,0.23932503172103142
271,0.2195152635118934,0.07863318567990846,0.1176814615032384,0.2731506095433402,0.1576053594276798,0.42855185898759224,0.27611308974263243,0.05170900505116987
272,0.19181948938070648,0.05559311941707553,0.03732870139692739,0.2285910775905085,0.20434490276065062,0.4024992787225546,0.5557601346674509,0.2219388444080904
273,7.985194267447782e-12,0.1710730342296918,0.3508901082271666,0.3372664470263897,0.0,0.2624788943444082,9e-323,0.13289524219887935
274,0.15440663035580965,0.2489361457814903,0.1814188978843669,1.1899490615349086e-18,0.2380830967837053,0.5095568825681009,0.36502922908639057,0.16596438353914253
275,0.24678363544345697,0.08253832517499834,0.38309357166882857,0.18985361846734045,3.271243239204208e-22,0.14974788152790042,0.28308491646739464,0.04296912350870435
276,0.0699624961802312,0.21344171799482936,0.2843562639392555,0.3243460048747594,2e-323,0.27525445134892973,0.3577369424610016,0.11003680962623924
277,0.1035718813681197,0.2082034911716386,0.26827496911457505,0.2768561544803543,0.11529722262227307,0.33437864364776426,0.07681852408823527,0.0
278,0.16397096958974125,0.22655441009957952,0.06866208781145108,0.23811454575889612,0.3930426076702714,0.4249975833012156,0.22648121320962947,0.07725749265539034
279,0.08896930093199819,0.2347246482525059,0.220816932443019,0.1804539614899935,0.009824053829948496,0.45889226803497163,0.06527326301556392,0.26359780504051145
280,0.09268436048642924,0.010912808089194778,0.08840239254928937,0.2164035744976538,0.2956477072204573,0.4731991955335385,0.4797858752935545,0.21272768836442882
281,0.31631003179517064,0.2214363732134837,0.12706474292139613,0.0912692996138432,0.046818870932315154,0.3359780065451736,0.1229859740604837,0.02158813731249351
282,0.23758229429372055,0.2731109206468872,0.2987242744793172,0.2137076994464269,0.0,0.14636254425192152,0.0004448865501639981,0.03143544356205363
283,0.15099826642335454,0.3768532597907697,0.24460544841977566,0.1630183975199718,0.11939690789915675,0.33845146042434526,0.0,0.36168960119042853
284,0.0953446484874067,0.262020880996332,0.2973211308122362,0.054060250739592315,0.0,0.4715048789297407,1.0797152977585295e-99,0.0681535509757376
285,0.20337618760471168,0.20556776365689025,0.31911327657819977,0.019510838652874736,0.0,0.41099509584697724,8.378987859034712e-67,0.0
286,0.19711645379597934,0.2987983518526741,2.7183195986496566e-46,0.012385078126040382,0.3489034334259026,0.7291922521490811,0.0,0.2960907969778001
287,0.23038038228532573,0.11369804593812621,0.2471950320685631,0.14873829571456565,0.26479572025802983,0.323637319716496,0.45830324536867073,0.033228433632277614
288,0.10632902342105369,0.36751742204636845,0.24121266026493285,0.09603144584385506,0.0,0.4362614173393142,4.232218169109011e-56,0.0
289,0.30178381958325684,0.10827728334974178,0.21038394580014172,0.1288124692635202,0.31724504118259783,0.15423195720930272,0.5477197261705362,0.06583093387302429
290,0.0577415027006492,0.0003187501840220595,0.18024394785236705,0.033834804321820545,0.3851690957667255,0.5660826629890836,0.46350785424435725,0.13268964632090402
291,0.29683163434876947,0.2433622250208094,6.045232030683148e-19,0.2531413820214568,0.11022801723968687,0.2442769006907841,0.13324295461917723,0.3462927167573597
292,0.19177291577495909,0.06953933594551787,0.19584817600446375,0.13287849290165496,0.34363993850850677,0.35977196790666915,0.4475262657230556,0.061846941517012546
293,0.042638302149623275,0.29175484621068565,0.3426161625054068,0.21320308560739604,0.15880298405820237,0.035923510568217555,0.41015617659567444,0.08853645520837224
294,0.1620211551991165,0.08087757188311487,0.2880996817746325,0.14477305163664397,0.0,0.6004551805905655,1.7137078853290527e-62,0.0
295,0.1669852067412203,0.11552493515256244,0.31952457724321487,0.2279052352959599,0.1833552882567009,0.04978779005449879,0.4473826688476145,0.05546948280617915
296,0.152176175530039,0.00982460911795757,0.19413700550738425,0.20970231677251594,0.3606530204360513,0.2427059440741877,0.5286954217326415,0.05229751983416297
297,0.20355633768027193,0.056539348516629735,0.14899259035351078,0.2661188539871608,0.20815008965289528,0.34229200429488515,0.39778287986508865,0.051624099484294125
298,0.0793806151488897,0.3603732588107412,0.2768580082424498,0.1292396357906799,0.15527240823523855,0.3175139848623526,0.12381882420924692,1.7700741351237248e-158
299,0.15627823929967502,8.71074343747556e-06,0.14328922423831084,0.5049871623913252,0.2159366712443562,0.20904795821197983,0.25721294683655593,0.18687340580574657
300,0.1925344657004566,0.298412483551945,0.2574396178903206,0.24150927911426187,0.3247581166558467,2.411968375476265e-61,0.36445549884399625,0.06574958688879225
301,0.2096603408488071,0.05743865216678333,0.36266657231937943,1.9852265292472344e-21,0.2558884088497172,0.2983606995380248,0.5108011637483525,0.032177402354671605
302,0.17288703620032297,0.2333725066806236,0.3662960547806347,0.025067184960346805,0.1920389221217796,0.15571282040448578,0.5520727610951028,0.1280766330976614
303,0.17916251539704028,0.20628397708852816,0.09359686432589284,0.2034732088367835,0.37346590230468585,0.16892575342039673,0.4134180204332857,0.13596770158335392
304,0.20719424851372376,0.3719539247621709,0.2116690087961656,0.26384185184461284,0.0,0.2238793121321606,0.009711362157409658,0.033890576491296905
305,0.14397572903007452,0.17131709898022257,0.21934164198062786,0.21584570855600146,0.12847590943479759,0.06488018786374485,0.6371781641056459,0.17760218724210514
306,0.03315817068685297,0.28249800183941814,1.0739535932624312e-13,0.237513869646976,0.7278608577048091,0.7158652486075332,1.283912587880942e-41,0.1934874871757835
307,0.21084325446818172,0.17717763290581395,0.24829602355448596,0.10585374649492739,0.32240195897997304,0.33131636666802255,0.4753619773011774,0.024678930070457447
308,0.13717883888811502,0.13958631256274387,0.1929944028072369,0.18861914285511147,0.2916038334859298,0.33451196269407185,0.4752485700342399,0.10703479011688273
309,0.15259401153661645,0.18496162754198184,0.24591135116247775,0.2517731053747537,0.1962387891179441,0.10226445286257424,0.4143556432551921,0.11778155279003488
310,0.19946449295328672,0.2952295527385405,0.06827459617137369,0.1465393041703472,0.02028175056683543,0.3548794738750429,0.42369597405255416,0.23418406527445476
311,0.4016036417136458,0.2907446521306759,0.1065932498413252,1.912609503835614e-51,0.31172643230279934,0.1635356279191391,0.3823313037726452,0.10249048212233702
312,0.12113595503891678,0.2869952878683663,0.21130111582072209,0.22611486717310292,0.1905335751822668,0.12312900362519552,0.4520449625915018,0.07828014083324872
313,0.07362348669440509,0.3193838432221787,0.15118706703657908,0.28818036501314304,0.02783522587024382,0.4450510689009129,0.0154857035497524,0.3119053138352898
314,0.17761013576608925,0.1313383314156083,0.1910803852773836,0.2774900387117325,0.23622333093821637,0.21507027338552107,0.42262104299299275,0.08323587863058445
315,0.14163374446110902,0.19068522461104936,0.03290192033427874,0.23589081641014886,0.31322731249444064,0.3981522331282797,0.34076077264782084,0.006271608200623616
316,0.1290991940347461,0.13997463490416517,0.03880123957236266,0.23140239823443212,0.29486118503499853,0.7106387606223407,5e-324,0.2940592835080402
317,0.22523515548657222,0.27035641210031935,0.19371083031358918,0.3765563205889802,0.0,0.2517693576844834,4e-323,0.10141976381529734
318,0.4334567275725635,0.13811425974762911,0.23197096034866152,0.12449678510389915,0.0,0.16417261037088374,0.22713164191626348,0.0
319,0.2498592152129121,0.3368707187096884,0.02704651143374592,0.21129832416289965,0.635815929431197,0.3040856788313994,0.0003517803028769937,0.14206731906998066
320,0.005588148909022515,0.22777683989834877,0.17386983409036014,0.18347381372996274,0.24275177751877336,0.4732276117499067,0.2515509861116741,0.32703638258414464
321,0.2753266330672378,0.149350532307411,0.4197711953660155,0.09277681942018785,0.02721960799979397,0.3716181422482092,0.1307291173034799,0.003301809603439619
322,0.03538313905871852,0.20552025710568447,0.21976710731722374,0.23431418930873663,5e-324,0.5647141890842317,0.022377169619744383,0.16887958358080551
323,0.33324144772079567,0.48551483014083335,0.06279537652102263,6.96042722350347e-163,0.4037336220731413,0.35619188597354534,5e-324,5e-324
324,0.24181356901593196,0.2935385846797538,0.11837252998355091,0.3890382428552544,0.0,0.24887709835006916,6.74037391049139e-52,0.0
325,0.1022472224284432,0.15258791030578076,0.18385278514666403,0.32866227226089384,0.17590411017620203,0.12936409313955938,0.40610176577957624,0.05791026256541973
326,0.26257414499582443,0.2666958959598476,0.09481143692845126,0.20444937824249257,0.07048073746696579,0.4024022671426822,0.0,0.36037194256583543
327,0.26660674152672237,0.23530037574769416,0.21515781185846347,9.085554258459668e-51,0.05218203079287557,0.181887055833458,0.48931558122254865,0.06481931095058309
328,0.32076035604296577,0.1756395565905202,0.29710383945154034,0.2938678426482675,0.0,0.023363387413728655,0.1095253978450946,5e-324
329,0.12728909614031825,0.33061335386727086,7.932827826308388e-35,0.2869688738241193,0.49719001687742254,0.48188329333605223,1.5587282491164002e-111,0.30218899565485124
330,0.017702553257006155,0.12670228674806772,0.1860816630491242,0.18420751833474056,0.1470778573922259,0.6587951459530106,2.4492452771733944e-102,0.3679578890269548
331,8.533293000012987e-17,0.35519669529038184,0.2013359808032684,0.29846678348704586,0.0,0.3956897819137516,0.0,0.24158184905302355
332,9.390280985688068e-24,0.4423582737897977,0.21567834526768556,0.14778896232483815,5.609981655774792e-14,0.2919698296744633,0.05719562583982515,0.32273981602050567
333,0.21677440187525748,0.2906134185734498,0.20570174848889092,0.19345676911275017,0.0,0.44740458062345534,1.8529823230043682e-261,0.034764517550320305
334,0.056797860728036546,0.2815544920635937,0.22194652884236787,0.34157856293679034,0.06782500863375482,0.26326347583002824,0.1842236375959202,0.1007328683092113
335,1.5833605565581647e-31,0.3042740820344908,0.20582137118988358,0.13613504994156134,0.5191781437847182,0.438520758024176,5.761114662236052e-180,0.18837338212031152
336,0.03324640634469941,0.31522277767476714,0.1441268883746,0.2955434814960601,0.0,0.4793763708327617,0.00041012484003094784,0.03335212688645727
337,0.09045301820885629,0.12909392577462475,0.15191085380064476,0.13673083477492667,0.16067305997069425,0.5274901836711339,0.4187152497197489,0.15261118833358284
338,0.00016162352452032383,0.13658713646238044,0.14765215190890077,0.20161477728437008,0.3862069261021679,0.4249963786708398,0.3995972665351384,0.06436994572620694
339,0.4061813096333906,0.009317719192653033,0.08784067804174686,0.13653451960327093,0.36965014666741614,0.3930425587610817,0.40760554543864447,0.01386686766121525
340,7.744987215225667e-107,0.33524067595793633,0.12434828774851905,0.06040682892039816,0.13124684505689133,0.45480357270670885,0.47538605299032466,0.12099345102891805
341,0.06853478826857698,0.39539606710012015,0.12798840965007735,0.09990127402074128,0.29330813161375635,0.2636512101429094,0.39092114217893276,0.2085416437220137
342,0.19853043863144296,0.27573882213850615,0.21812926775097438,0.25580768696492007,0.09077166162677157,0.24289571251700393,0.08421834376541219,0.05067834296003372
343,0.27917339475184755,0.32118602065057805,0.07252470374828539,0.12726469902512577,0.033949196153891026,0.3224513936574791,0.073299051401783,0.260433763058085
344,0.35093661462770803,0.17543652927286194,0.2398910756706829,0.27905169154742143,0.0,0.24211889801211992,0.010033571665582214,0.0
345,0.1751731081903892,0.07340753251049965,0.29610642053242464,0.16469541269545518,0.3951719492625135,0.11727714342287404,0.4804565121671666,1.0275770602723778e-200
346,0.09866353848342442,0.15257372584727535,0.24639439278516642,0.15753780023081232,0.35147663934599677,0.3127660030127204,0.3812601519754807,0.07243565173801747
347,0.18881471117028004,0.16225071418237685,8.616725540893831e-253,0.20995305577005097,0.3220866755891594,0.24484822438065137,0.5588096325949695,0.08746398885545255
348,0.13395837019459025,0.1080550661866046,0.1598722332546016,0.3333763684292718,9.687543742920433e-05,0.30328958969594827,0.18177760669007126,0.3442689731784554
349,0.13715484001348907,0.20652829154661773,0.2237197181510166,0.38117027099344036,0.23622858970464924,0.19017259886021617,0.4962070665634429,0.0649770895579502
350,0.03175670182882071,0.22579226540377656,0.1576286686620223,0.37847272816634303,0.20393382897452897,0.3881847393656017,0.11806069216767648,1.3345327746916977e-88
351,0.24799553523755652,0.3559069113383808,0.12439026492646248,0.30404874516129643,0.0,0.2744405441309369,0.011548474486436412,0.0677477480627269
352,0.35602360242709835,0.30732159671423986,0.14471359643847997,0.10118191374513158,0.26633048271651244,0.08732483756208843,0.41437722268594707,0.12267662887177304
353,0.3434057332767628,0.3028346309776293,0.20447410424176096,0.2638265262815387,0.08817727359393174,0.05183714381385019,0.06394654690354315,0.00974793557291651
354,0.060608527998834455,0.34676132216316735,0.13195412638132284,0.2671064152289929,5e-324,0.40104618577282947,5e-324,0.1742182636081549
355,0.31588392468438786,0.13691521641984772,0.28671563069362777,0.2225708101184197,0.12387338170893025,0.21798009593816875,0.18678223269604075,0.0
356,0.2448232637231985,0.24645794366708912,0.2940632501117088,0.12081278257962905,0.0,0.30669540085746294,1.1564189401549282e-14,0.0
357,0.27521711595258685,0.22814825886192852,0.03061411536357514,0.08423060847649262,0.07102038912568084,0.32420031974384694,0.4802468353536603,0.15129674904394425
358,0.04555221050805232,0.3602465268861293,1.7752204344063373e-12,0.1929486289772113,0.665115487023,0.5875181683885156,5e-324,0.2677538996982384
359,0.21748950239433593,0.016505762104063154,0.20534751695804093,0.34089120061947903,1e-323,0.14675623122165726,0.3525888301326512,0.18170733543365006
360,0.11591248495806636,0.05082720280206737,0.29487591690564385,0.1556689695765073,0.3339940629848266,0.2882169492767563,0.35048906804375024,0.11113282373235121
361,0.2197251612598289,0.16663807285200463,0.14186321755040165,0.13611950671675163,0.1898140374105439,0.42301908397989013,0.4544814044785909,0.0805898158109506
362,0.220421764917641,0.05537545840372565,0.33465514757410914,0.16964108238745368,0.003331061104390075,0.5002254251628435,0.12580556429708126,5e-324
363,0.2970937998505696,0.20194167432391877,4.4060594322203554e-05,0.1704468393117553,0.2089915318006779,0.209079292855117,0.4340210349255866,0.11638783822465844
364,0.1782032529051221,0.0791370751973382,0.31541501711787134,0.34098688790486936,0.0,0.1150942256872678,0.2910983053514746,0.0160534635846537
365,0.16287929325341907,0.22262594933758123,0.047800634084606095,0.2564660857546106,0.1468648874325003,0.4497631618571494,0.10146873547854836,0.017016114280585387
366,0.03599072891006122,0.25884779171872624,0.13038910936308218,0.23975340118618713,0.5013914787067586,0.32668281880249794,0.0959011378378891,0.2128607486045559
367,8.33362456240117e-34,0.23328844846810548,0.3171784232975158,0.05085096677040153,0.2553632271024844,0.5453301268778286,0.10127076719957359,0.05085111231063972
368,0.21463677650934354,0.2522923245818575,0.3732185217229055,0.1339471876389444,0.0,0.17554071746288927,1e-323,0.06803073038988006
369,0.25005670489475557,0.27389439291472817,0.17521670305662282,0.006659323491604705,0.3004351648010729,0.12867704208276576,0.6531604100751729,0.10036103533296133
370,0.08704825038379688,0.19164009847312782,0.3813475188511308,0.07606105658525901,0.1076557369453084,0.4715185783295723,0.011949225045192104,0.023490432346289065
371,0.06987299844074496,0.392532281033536,0.026077037142926123,0.3232627014030796,0.0,0.46107948673603566,1.4360435360356007e-246,0.034764517550320305
372,0.06500184373986632,0.23113802435596434,0.2457078576333427,0.2124934005694225,0.07215489858200916,0.39697135986493154,0.1627588351079046,0.12832300255597284
373,0.21748107834045177,0.2335682111343956,0.20751847167294174,0.13773098968015274,0.40848058092470796,0.3452331959766211,0.09975881429856943,0.0
374,0.22042990687290573,0.24257807609697554,2.9337970871743095e-15,0.004884061669863763,0.4658869018710223,0.6452647650293336,0.10491161666538798,0.28471023309898813
375,0.2145979469662976,0.23957468606053356,0.23195874007271783,0.2730425230533275,0.0,0.34445963092466136,5.252512189767998e-251,0.034764517550320305
376,0.16557993377359642,0.09330651205542854,0.21045499048741637,0.09480920534368317,0.42379560648116066,0.25353551417131165,0.44633852659233486,0.029434715252908174
377,0.028052145978670104,0.265958063246057,0.18314916896364536,0.19974149569837882,0.14427971730987535,0.2943870292064587,0.34727374541336353,0.32911377506696454
378,0.17807650982963255,0.15779084351246783,0.2784432692212719,0.10585606242265476,0.22077090793852455,0.2143827723291854,0.5763949831315156,0.17541008558332122
379,0.1931128580072687,0.19530345434095453,0.37177258183267603,0.1025418019423537,0.349037324983556,7.366626000783483e-120,0.5449738134359232,0.11079586450705628
380,0.13947510345890812,0.292762956819734,0.2406565911492631,0.19207635581827154,5e-324,0.35020613220218644,0.05173047986594032,0.15364265099739716
381,0.18150242422294519,0.4633990435210329,0.2542045831786873,0.08628801867288755,0.21429491096362707,0.1229339837286179,0.21696864499160334,0.11907972634579497
382,0.00018450995361535727,0.17063784138960836,0.3112206905168356,0.2292067008737658,0.03818104747754413,0.3768477336666518,0.10958433327018981,0.2319662316559409
383,0.17265174033765002,0.3355693757132763,0.3095114661076642,9.621756048512465e-71,0.0,0.3665083546825633,3.064530639601006e-269,0.034764517550320305
384,0.17686119927110178,0.05426279333409545,0.2834232635033437,0.10132974204866814,5e-324,0.6004824798020861,0.07604057311696388,0.2287814671669094
